rpm,theta_deg,theta_rad,pressure_pa,pressure_kpa,dpdtheta_pa_per_rad,mdot_engine_kg_s,mdot_restrictor_kg_s,v_demand_m3_s
2800.0,283.53221957040574,4.948570766991082,98992.06018550803,98.99206018550804,908.8560988402509,0.0,0.02074897517704775,0.0
2800.0,284.10501193317424,4.95856787965167,99001.1461223204,99.00114612232039,907.1292179700874,0.0,0.020709550884957437,0.0
2800.0,284.67780429594274,4.968564992312259,99010.21479531015,99.01021479531015,905.4019849742865,0.0,0.020670118553920012,0.0
2800.0,285.25059665871123,4.978562104972847,99019.26620095706,99.01926620095706,903.6744005012597,0.0,0.020630678198738563,0.0
2800.0,285.8233890214797,4.988559217633434,99028.30033574736,99.02830033574736,901.9464651994754,0.0,0.020591229834217472,0.0
2800.0,286.39618138424817,4.998556330294022,99037.31719617378,99.03731719617379,900.2181797174683,0.0,0.020551773475162637,0.0
2800.0,286.9689737470167,5.008553442954611,99046.31677873553,99.04631677873553,898.4895447037952,0.0,0.020512309136380462,0.0
2800.0,287.5417661097852,5.018550555615199,99055.2990799383,99.0552990799383,896.7605608070947,0.0,0.020472836832679215,0.0
2800.0,288.1145584725537,5.028547668275786,99064.26409629425,99.06426409629425,895.031228676025,0.0,0.02043335657886761,0.0
2800.0,288.6873508353222,5.038544780936375,99073.21182432208,99.07321182432207,893.3015489593071,0.0,0.020393868389755803,0.0
2800.0,289.2601431980907,5.048541893596963,99082.1422605469,99.0821422605469,891.571522305721,0.0,0.02035437228015529,0.0
2800.0,289.8329355608592,5.058539006257551,99091.05540150036,99.09105540150036,889.8411493640914,0.0,0.02031486826487859,0.0
2800.0,290.4057279236277,5.068536118918139,99099.95124372058,99.09995124372058,888.1104307832588,0.0,0.020275356358738582,0.0
2800.0,290.9785202863962,5.078533231578727,99108.82978375217,99.10882978375217,886.3793672121475,0.0,0.020235836576550054,0.0
2800.0,291.5513126491647,5.088530344239315,99117.69101814622,99.11769101814622,884.6479592996948,0.0,0.020196308933128102,0.0
2800.0,292.1241050119332,5.098527456899903,99126.5349434603,99.1265349434603,882.9162076949119,0.0,0.020156773443289498,0.0
2800.0,292.6968973747017,5.108524569560491,99135.36155625849,99.13536155625849,881.1841130468213,0.0,0.020117230121851272,0.0
2800.0,293.2696897374702,5.118521682221079,99144.17085311134,99.14417085311133,879.451676004508,0.0,0.020077678983631896,0.0
2800.0,293.84248210023867,5.128518794881667,99152.9628305959,99.15296283059591,877.7188972170828,0.0,0.02003812004345041,0.0
2800.0,294.41527446300717,5.1385159075422555,99161.73748529571,99.16173748529572,875.9857773337174,0.0,0.019998553316127255,0.0
2800.0,294.98806682577566,5.148513020202843,99170.49481380079,99.17049481380079,874.2523170035815,0.0,0.01995897881648283,0.0
2800.0,295.56085918854416,5.158510132863431,99179.23481270765,99.17923481270765,872.5185168759282,0.0,0.01991939655933943,0.0
2800.0,296.13365155131265,5.168507245524019,99187.95747861931,99.18795747861931,870.7843776000147,0.0,0.019879806559519455,0.0
2800.0,296.70644391408115,5.1785043581846075,99196.66280814527,99.19666280814526,869.049899825138,0.0,0.019840208831846194,0.0
2800.0,297.27923627684964,5.188501470845195,99205.35079790148,99.20535079790149,867.3150842006457,0.0,0.01980060339114411,0.0
2800.0,297.85202863961814,5.198498583505783,99214.02144451046,99.21402144451046,865.5799313758902,0.0,0.019760990252237765,0.0
2800.0,298.42482100238664,5.208495696166372,99222.67474460117,99.22267474460118,863.8444420002885,0.0,0.019721369429953204,0.0
2800.0,298.99761336515513,5.2184928088269595,99231.31069480907,99.23131069480907,862.1086167232677,0.0,0.019681740939116694,0.0
2800.0,299.5704057279236,5.228489921487547,99239.92929177612,99.23992929177612,860.3724561942677,0.0,0.0196421047945548,0.0
2800.0,300.1431980906921,5.238487034148136,99248.53053215076,99.24853053215077,858.6359610628103,0.0,0.019602461011095956,0.0
2800.0,300.7159904534606,5.248484146808724,99257.11441258794,99.25711441258794,856.899131978386,0.0,0.019562809603567877,0.0
2800.0,301.2887828162291,5.2584812594693116,99265.68092974908,99.26568092974908,855.1619695905392,0.0,0.019523150586799515,0.0
2800.0,301.8615751789976,5.268478372129899,99274.23008030214,99.27423008030213,853.424474548847,0.0,0.019483483975620563,0.0
2800.0,302.4343675417661,5.278475484790488,99282.7618609215,99.2827618609215,851.6866475028966,0.0,0.019443809784860946,0.0
2800.0,303.0071599045346,5.288472597451076,99291.2762682881,99.2912762682881,849.9484891022958,0.0,0.019404128029351066,0.0
2800.0,303.5799522673031,5.298469710111664,99299.77329908936,99.29977329908935,848.2099999966852,0.0,0.019364438723922062,0.0
2800.0,304.1527446300716,5.308466822772252,99308.25295001916,99.30825295001915,846.4711808357059,0.0,0.0193247418834051,0.0
2800.0,304.7255369928401,5.31846393543284,99316.71521777792,99.31671521777793,844.7320322690549,0.0,0.0192850375226326,0.0
2800.0,305.2983293556086,5.328461048093428,99325.16009907253,99.32516009907253,842.9925549464097,0.0,0.01924532565643655,0.0
2800.0,305.87112171837714,5.3384581607540165,99333.58759061636,99.33358759061636,841.2527495174912,0.0,0.019205606299649944,0.0
2800.0,306.4439140811456,5.348455273414604,99341.99768912932,99.34199768912931,839.5126166320158,0.0,0.019165879467105643,0.0
2800.0,307.0167064439141,5.358452386075192,99350.39039133777,99.35039039133777,837.772156939723,0.0,0.019126145173637053,0.0
2800.0,307.58949880668257,5.36844949873578,99358.76569397461,99.3587656939746,836.0313710903697,0.0,0.019086403434077977,0.0
2800.0,308.16229116945107,5.3784466113963685,99367.12359377918,99.36712359377918,834.2902597337334,0.0,0.019046654263262682,0.0
2800.0,308.73508353221956,5.388443724056956,99375.46408749737,99.37546408749736,832.5488235195712,0.0,0.019006897676024977,0.0
2800.0,309.30787589498806,5.398440836717544,99383.78717188153,99.38378717188154,830.8070630976662,0.0,0.018967133687199256,0.0
2800.0,309.8806682577566,5.408437949378133,99392.09284369052,99.39209284369052,829.0649791178378,0.0,0.01892736231162075,0.0
2800.0,310.45346062052505,5.4184350620387205,99400.38109968971,99.40038109968971,827.3225722298588,0.0,0.01888758356412362,0.0
2800.0,311.02625298329355,5.428432174699308,99408.65193665093,99.40865193665093,825.5798430835531,0.0,0.018847797459543195,0.0
2800.0,311.5990453460621,5.438429287359897,99416.90535135254,99.41690535135254,823.836792328729,0.0,0.01880800401271445,0.0
2800.0,312.17183770883054,5.448426400020485,99425.14134057939,99.42514134057939,822.0934206151893,0.0,0.018768203238472236,0.0
2800.0,312.74463007159903,5.4584235126810725,99433.3599011228,99.43335990112281,820.3497285927708,0.0,0.018728395151652172,0.0
2800.0,313.31742243436753,5.46842062534166,99441.56102978063,99.44156102978063,818.6057169112752,0.0,0.01868857976708908,0.0
2800.0,313.8902147971361,5.478417738002249,99449.74472335719,99.44974472335718,816.8613862205253,0.0,0.018648757099618274,0.0
2800.0,314.4630071599045,5.488414850662837,99457.91097866332,99.45791097866332,815.1167371703228,0.0,0.018608927164074567,0.0
2800.0,315.035799522673,5.4984119633234245,99466.05979251635,99.46605979251635,813.3717704104955,0.0,0.01856908997529338,0.0
2800.0,315.60859188544157,5.508409075984013,99474.19116174008,99.47419116174008,811.6264865908378,0.0,0.018529245548109374,0.0
2800.0,316.18138424821,5.518406188644601,99482.30508316484,99.48230508316485,809.8808863611487,0.0,0.018489393897357306,0.0
2800.0,316.7541766109785,5.528403301305189,99490.40155362745,99.49040155362745,808.1349703712248,0.0,0.018449535037871886,0.0
2800.0,317.326968973747,5.5384004139657765,99498.48056997122,99.49848056997122,806.3887392708465,0.0,0.018409668984487447,0.0
2800.0,317.89976133651555,5.548397526626365,99506.54212904593,99.50654212904594,804.6421937097784,0.0,0.018369795752037968,0.0
2800.0,318.472553699284,5.558394639286953,99514.58622770791,99.51458622770791,802.8953343377914,0.0,0.018329915355357565,0.0
2800.0,319.0453460620525,5.568391751947541,99522.61286281995,99.52261286281995,801.1481618046104,0.0,0.01829002780927931,0.0
2800.0,319.61813842482104,5.578388864608129,99530.62203125133,99.53062203125133,799.4006767599975,0.0,0.018250133128637127,0.0
2800.0,320.1909307875895,5.588385977268717,99538.61372987785,99.53861372987785,797.6528798536385,0.0,0.018210231328263184,0.0
2800.0,320.763723150358,5.598383089929305,99546.58795558178,99.54658795558178,795.9047717352522,0.0,0.018170322422990416,0.0
2800.0,321.3365155131265,5.608380202589894,99554.54470525192,99.55454470525191,794.156353054512,0.0,0.018130406427650715,0.0
2800.0,321.909307875895,5.6183773152504815,99562.48397578353,99.56248397578352,792.4076244610665,0.0,0.018090483357075412,0.0
2800.0,322.48210023866346,5.628374427911069,99570.40576407837,99.57040576407837,790.6585866045414,0.0,0.01805055322609531,0.0
2800.0,323.05489260143196,5.638371540571657,99578.31006704472,99.57831006704471,788.9092401345696,0.0,0.018010616049541378,0.0
2800.0,323.6276849642005,5.648368653232246,99586.19688159732,99.58619688159732,787.1595857007113,0.0,0.017970671842242925,0.0
2800.0,324.20047732696895,5.6583657658928335,99594.06620465743,99.59406620465742,785.4096239525468,0.0,0.01793072061902972,0.0
2800.0,324.77326968973745,5.668362878553421,99601.91803315279,99.60191803315278,783.659355539589,0.0,0.017890762394729996,0.0
2800.0,325.346062052506,5.67835999121401,99609.75236401764,99.60975236401764,781.9087811113391,0.0,0.01785079718417171,0.0
2800.0,325.9188544152745,5.688357103874598,99617.5691941927,99.61756919419271,780.157901317271,0.0,0.017810825002182208,0.0
2800.0,326.49164677804293,5.6983542165351855,99625.36852062523,99.62536852062523,778.406716806806,0.0,0.017770845863587622,0.0
2800.0,327.0644391408115,5.708351329195774,99633.1503402689,99.6331503402689,776.6552282293426,0.0,0.017730859783213572,0.0
2800.0,327.63723150358,5.718348441856362,99640.91465008394,99.64091465008394,774.9034362342487,0.0,0.01769086677588498,0.0
2800.0,328.2100238663484,5.72834555451695,99648.66144703706,99.64866144703706,773.1513414708377,0.0,0.01765086685642552,0.0
2800.0,328.7828162291169,5.7383426671775375,99656.39072810143,99.65639072810143,771.398944588387,0.0,0.017610860039658043,0.0
2800.0,329.35560859188547,5.748339779838126,99664.10249025673,99.66410249025672,769.6462462361602,0.0,0.01757084634040509,0.0
2800.0,329.92840095465397,5.758336892498714,99671.79673048915,99.67179673048915,767.8932470633163,0.0,0.01753082577348681,0.0
2800.0,330.5011933174224,5.768334005159302,99679.47344579134,99.67947344579134,766.1399477190404,0.0,0.017490798353723948,0.0
2800.0,331.07398568019096,5.77833111781989,99687.13263316247,99.68713263316248,764.3863488524075,0.0,0.01745076409593474,0.0
2800.0,331.64677804295945,5.788328230480478,99694.77428960816,99.69477428960816,762.6324511124868,0.0,0.017410723014937284,0.0
2800.0,332.2195704057279,5.798325343141066,99702.39841214055,99.70239841214055,760.8782551482592,0.0,0.017370675125547665,0.0
2800.0,332.7923627684964,5.808322455801654,99710.00499777826,99.71000499777826,759.1237616087038,0.0,0.017330620442581924,0.0
2800.0,333.36515513126494,5.818319568462242,99717.5940435464,99.7175940435464,757.3689711426871,0.0,0.017290558980853535,0.0
2800.0,333.93794749403344,5.82831668112283,99725.16554647655,99.72516554647655,755.6138843990682,0.0,0.017250490755175804,0.0
2800.0,334.5107398568019,5.838313793783418,99732.71950360679,99.73271950360679,753.8585020266163,0.0,0.017210415780359978,0.0
2800.0,335.08353221957043,5.848310906444007,99740.25591198169,99.74025591198169,752.1028246740406,0.0,0.017170334071215942,0.0
2800.0,335.6563245823389,5.858308019104594,99747.7747686523,99.7477747686523,750.3468529900202,0.0,0.01713024564255289,0.0
2800.0,336.22911694510736,5.868305131765182,99755.27607067616,99.75527607067616,748.5905876231308,0.0,0.017090150509177653,0.0
2800.0,336.8019093078759,5.878302244425771,99762.75981511729,99.76275981511729,746.8340292219026,0.0,0.01705004868589603,0.0
2800.0,337.3747016706444,5.888299357086359,99770.22599904618,99.77022599904618,745.0771784348041,0.0,0.017009940187512403,0.0
2800.0,337.9474940334129,5.898296469746946,99777.67461953982,99.77767461953981,743.3200359102038,0.0,0.016969825028828878,0.0
2800.0,338.52028639618135,5.908293582407534,99785.10567368168,99.78510567368168,741.5626022964223,0.0,0.016929703224646462,0.0
2800.0,339.0930787589499,5.918290695068123,99792.51915856171,99.79251915856172,739.804878241722,0.0,0.01688957478976484,0.0
2800.0,339.6658711217184,5.928287807728711,99799.91507127635,99.79991507127635,738.0468643942428,0.0,0.016849439738980895,0.0
2800.0,340.23866348448684,5.9382849203892984,99807.2934089285,99.8072934089285,736.288561402071,0.0,0.016809298087090287,0.0
2800.0,340.8114558472554,5.948282033049887,99814.65416862753,99.81465416862753,734.5299699132305,0.0,0.016769149848887253,0.0
2800.0,341.3842482100239,5.958279145710475,99821.99734748933,99.82199734748933,732.771090575637,0.0,0.016728995039163558,0.0
2800.0,341.9570405727924,5.968276258371063,99829.32294263624,99.82932294263624,731.0119240371183,0.0,0.01668883367270896,0.0
2800.0,342.5298329355609,5.978273371031651,99836.63095119708,99.83663095119708,729.2524709454353,0.0,0.016648665764311697,0.0
2800.0,343.1026252983294,5.988270483692239,99843.92137030713,99.84392137030713,727.4927319482542,0.0,0.016608491328757833,0.0
2800.0,343.67541766109787,5.998267596352827,99851.19419710817,99.85119419710817,725.7327076931387,0.0,0.0165683103808311,0.0
2800.0,344.2482100238663,6.008264709013415,99858.44942874846,99.85844942874846,723.9723988275601,0.0,0.01652812293531312,0.0
2800.0,344.82100238663486,6.018261821674003,99865.6870623827,99.8656870623827,722.2118059989102,0.0,0.016487929006983697,0.0
2800.0,345.39379474940336,6.028258934334591,99872.90709517208,99.87290709517208,720.450929854461,0.0,0.0164477286106199,0.0
2800.0,345.96658711217185,6.038256046995179,99880.10952428426,99.88010952428425,718.6897710413982,0.0,0.01640752176099683,0.0
2800.0,346.53937947494035,6.048253159655768,99887.29434689337,99.88729434689337,716.9283302068005,0.0,0.016367308472887147,0.0
2800.0,347.11217183770884,6.058250272316355,99894.46156018002,99.89446156018002,715.166607997652,0.0,0.016327088761061346,0.0
2800.0,347.68496420047734,6.068247384976943,99901.61116133127,99.90161116133127,713.4046050607833,0.0,0.016286862640286424,0.0
2800.0,348.2577565632458,6.078244497637531,99908.74314754065,99.90874314754065,711.6423220429728,0.0,0.016246630125328176,0.0
2800.0,348.83054892601433,6.08824161029812,99915.85751600815,99.91585751600816,709.8797595908773,0.0,0.016206391230949635,0.0
2800.0,349.4033412887828,6.098238722958707,99922.95426394025,99.92295426394026,708.1169183509937,0.0,0.016166145971910174,0.0
2800.0,349.9761336515513,6.108235835619295,99930.03338854987,99.93003338854987,706.3537989697396,0.0,0.016125894362967356,0.0
2800.0,350.5489260143198,6.118232948279884,99937.0948870564,99.9370948870564,704.590402093405,0.0,0.016085636418875834,0.0
2800.0,351.1217183770883,6.128230060940472,99944.1387566857,99.9441387566857,702.826728368163,0.0,0.016045372154387588,0.0
2800.0,351.6945107398568,6.138227173601059,99951.16499467006,99.95116499467007,701.0627784400501,0.0,0.016005101584251488,0.0
2800.0,352.2673031026253,6.148224286261648,99958.17359824828,99.95817359824828,699.2985529549475,0.0,0.015964824723212846,0.0
2800.0,352.8400954653938,6.158221398922236,99965.16456466555,99.96516456466556,697.5340525586726,0.0,0.01592454158601553,0.0
2800.0,353.4128878281623,6.168218511582824,99972.13789117358,99.97213789117357,695.7692778968593,0.0,0.015884252187399216,0.0
2800.0,353.9856801909308,6.178215624243411,99979.09357503049,99.97909357503049,694.0042296149977,0.0,0.015843956542100284,0.0
2800.0,354.5584725536993,6.188212736904,99986.03161350088,99.98603161350087,692.2389083584874,0.0,0.015803654664853062,0.0
2800.0,355.1312649164678,6.198209849564588,99992.95200385578,99.99295200385578,690.4733147725351,0.0,0.015763346570387474,0.0
2800.0,355.7040572792363,6.208206962225176,99999.85474337269,99.9998547433727,688.7074495022581,0.0,0.015723032273431397,0.0
2800.0,356.2768496420048,6.218204074885764,100006.73982933555,100.00673982933554,686.9413131925413,0.0,0.015682711788707403,0.0
2800.0,356.8496420047733,6.228201187546352,100013.60725903475,100.01360725903474,685.1749064882122,0.0,0.015642385130936756,0.0
2800.0,357.42243436754177,6.23819830020694,100020.45702976712,100.02045702976712,683.4082300338771,0.0,0.015602052314835673,0.0
2800.0,357.99522673031026,6.2481954128675286,100027.28913883594,100.02728913883594,681.6412844740247,0.0,0.015561713355117676,0.0
2800.0,358.56801909307876,6.258192525528116,100034.10358355094,100.03410358355094,679.8740704529645,0.0,0.015521368266492206,0.0
2800.0,359.14081145584726,6.268189638188704,100040.90036122827,100.04090036122827,678.106588614858,0.0,0.015481017063665321,0.0
2800.0,359.71360381861575,6.278186750849292,100047.67946919054,100.04767946919054,676.3388396036778,0.0,0.015440659761338767,0.0
2800.0,360.28639618138425,6.288183863509881,100054.44090476679,100.05444090476679,674.5708240632499,0.0,0.015400296374210943,0.0
2800.0,360.85918854415274,6.298180976170468,100061.18466529249,100.06118466529249,672.8025426372217,0.0,0.015359926916976168,0.0
2800.0,361.43198090692124,6.308178088831056,100067.91074810956,100.06791074810955,671.0339959690634,0.0,0.015319551404324725,0.0
2800.0,362.00477326968974,6.318175201491645,100074.61915056634,100.07461915056635,669.265184702046,0.0,0.015279169850942336,0.0
2800.0,362.57756563245823,6.328172314152233,100081.30987001762,100.08130987001762,667.4961094793165,0.0,0.015238782271511904,0.0
2800.0,363.1503579952267,6.33816942681282,100087.9829038246,100.0879829038246,665.7267709437805,0.0,0.01519838868071081,0.0
2800.0,363.7231503579953,6.348166539473409,100094.63824935489,100.09463824935489,663.9571697381772,0.0,0.015157989093212648,0.0
2800.0,364.2959427207637,6.358163652133997,100101.27590398256,100.10127590398257,662.1873065050471,0.0,0.015117583523686464,0.0
2800.0,364.8687350835322,6.368160764794585,100107.89586508811,100.10789586508811,660.4171818867428,0.0,0.015077171986797023,0.0
2800.0,365.4415274463007,6.378157877455172,100114.49813005842,100.11449813005842,658.6467965254182,0.0,0.015036754497204546,0.0
2800.0,366.0143198090692,6.388154990115761,100121.08269628682,100.12108269628682,656.8761510630279,0.0,0.014996331069564717,0.0
2800.0,366.5871121718377,6.398152102776349,100127.64956117305,100.12764956117304,655.1052461412847,0.0,0.014955901718527682,0.0
2800.0,367.1599045346062,6.408149215436937,100134.19872212327,100.13419872212327,653.3340824017558,0.0,0.014915466458740279,0.0
2800.0,367.73269689737475,6.418146328097525,100140.73017655005,100.14073017655005,651.5626604857327,0.0,0.014875025304843041,0.0
2800.0,368.3054892601432,6.428143440758113,100147.24392187236,100.14724392187236,649.7909810343398,0.0,0.01483457827147269,0.0
2800.0,368.8782816229117,6.438140553418701,100153.7399555156,100.1537399555156,648.019044688457,0.0,0.01479412537326037,0.0
2800.0,369.4510739856802,6.448137666079289,100160.21827491156,100.16021827491156,646.2468520887307,0.0,0.01475366662483189,0.0
2800.0,370.0238663484487,6.458134778739877,100166.67887749845,100.16667887749844,644.4744038755948,0.0,0.014713202040808206,0.0
2800.0,370.5966587112172,6.468131891400465,100173.12176072085,100.17312176072085,642.7017006892372,0.0,0.01467273163580466,0.0
2800.0,371.16945107398567,6.478129004061053,100179.5469220298,100.1795469220298,640.92874316961,0.0,0.014632255424431213,0.0
2800.0,371.7422434367542,6.4881261167216415,100185.95435888268,100.18595435888268,639.1555319564625,0.0,0.014591773421293192,0.0
2800.0,372.31503579952266,6.498123229382229,100192.34406874329,100.19234406874328,637.3820676892507,0.0,0.01455128564098923,0.0
2800.0,372.88782816229116,6.508120342042817,100198.71604908182,100.19871604908182,635.6083510071924,0.0,0.014510792098112525,0.0
2800.0,373.4606205250597,6.518117454703406,100205.07029737486,100.20507029737486,633.8343825492666,0.0,0.014470292807250817,0.0
2800.0,374.03341288782815,6.5281145673639935,100211.40681110535,100.21140681110535,632.0601629542014,0.0,0.014429787782986122,0.0
2800.0,374.60620525059664,6.538111680024581,100217.72558776267,100.21772558776267,630.285692860438,0.0,0.014389277039893907,0.0
2800.0,375.17899761336514,6.548108792685169,100224.02662484256,100.22402662484257,628.5109729061533,0.0,0.014348760592543601,0.0
2800.0,375.7517899761337,6.558105905345758,100230.30991984712,100.23030991984712,626.7360037292918,0.0,0.014308238455499335,0.0
2800.0,376.32458233890213,6.5681030180063456,100236.57547028485,100.23657547028485,624.9607859674749,0.0,0.01426771064331785,0.0
2800.0,376.8973747016706,6.578100130666933,100242.82327367061,100.24282327367061,623.1853202580882,0.0,0.01422717717055052,0.0
2800.0,377.4701670644392,6.588097243327522,100249.05332752566,100.24905332752566,621.409607238191,0.0,0.014186638051741259,0.0
2800.0,378.0429594272076,6.59809435598811,100255.2656293776,100.25526562937759,619.6336475445822,0.0,0.014146093301428037,0.0
2800.0,378.6157517899761,6.608091468648698,100261.46017676039,100.2614601767604,617.8574418137642,0.0,0.01410554293414206,0.0
2800.0,379.18854415274467,6.618088581309286,100267.63696721438,100.26763696721437,616.080990681919,0.0,0.014064986964407215,0.0
2800.0,379.76133651551316,6.628085693969874,100273.79599828627,100.27379599828626,614.3042947849632,0.0,0.014024425406741332,0.0
2800.0,380.3341288782816,6.638082806630462,100279.93726752911,100.2799372675291,612.5273547584892,0.0,0.013983858275654838,0.0
2800.0,380.9069212410501,6.64807991929105,100286.06077250231,100.28606077250231,610.7501712377623,0.0,0.013943285585650694,0.0
2800.0,381.47971360381865,6.658077031951638,100292.16651077165,100.29216651077165,608.9727448577424,0.0,0.01390270735122489,0.0
2800.0,382.0525059665871,6.668074144612226,100298.25447990923,100.29825447990923,607.1950762530469,0.0,0.01386212358686559,0.0
2800.0,382.6252983293556,6.678071257272814,100304.32467749348,100.30432467749348,605.4171660580184,0.0,0.013821534307054694,0.0
2800.0,383.19809069212414,6.6880683699334025,100310.37710110922,100.31037710110921,603.6390149066057,0.0,0.013780939526265103,0.0
2800.0,383.77088305489264,6.69806548259399,100316.41174834757,100.31641174834758,601.8606234324425,0.0,0.013740339258962534,0.0
2800.0,384.3436754176611,6.708062595254578,100322.42861680599,100.322428616806,600.0819922688228,0.0,0.013699733519604938,0.0
2800.0,384.9164677804296,6.718059707915167,100328.42770408829,100.32842770408828,598.3031220486852,0.0,0.013659122322642159,0.0
2800.0,385.4892601431981,6.7280568205757545,100334.40900780458,100.33440900780458,596.524013404635,0.0,0.013618505682516428,0.0
2800.0,386.06205250596656,6.738053933236342,100340.37252557134,100.34037252557134,594.7446669688449,0.0,0.013577883613660108,0.0
2800.0,386.63484486873506,6.74805104589693,100346.31825501131,100.34631825501131,592.9650833732087,0.0,0.013537256130499182,0.0
2800.0,387.2076372315036,6.758048158557519,100352.24619375358,100.35224619375359,591.1852632491933,0.0,0.013496623247449898,0.0
2800.0,387.7804295942721,6.7680452712181065,100358.15633943357,100.35815633943356,589.4052072279089,0.0,0.013455984978920353,0.0
2800.0,388.35322195704055,6.778042383878694,100364.04868969297,100.36404868969296,587.6249159400805,0.0,0.013415341339309857,0.0
2800.0,388.9260143198091,6.788039496539283,100369.9232421798,100.3699232421798,585.8443900160091,0.0,0.013374692343008032,0.0
2800.0,389.4988066825776,6.798036609199871,100375.77999454836,100.37577999454835,584.0636300856406,0.0,0.013334038004396401,0.0
2800.0,390.07159904534603,6.8080337218604585,100381.61894445927,100.38161894445928,582.2826367785013,0.0,0.013293378337846905,0.0
2800.0,390.64439140811453,6.818030834521046,100387.44008957945,100.38744008957946,580.5014107237196,0.0,0.013252713357722396,0.0
2800.0,391.2171837708831,6.828027947181635,100393.24342758209,100.39324342758208,578.7199525499719,0.0,0.013212043078375415,0.0
2800.0,391.7899761336516,6.838025059842223,100399.02895614666,100.39902895614667,576.9382628855407,0.0,0.013171367514149506,0.0
2800.0,392.36276849642,6.8480221725028105,100404.79667295894,100.40479667295894,575.1563423582736,0.0,0.013130686679378285,0.0
2800.0,392.93556085918857,6.858019285163399,100410.54657571095,100.41054657571095,573.3741915955919,0.0,0.013090000588385635,0.0
2800.0,393.50835322195707,6.868016397823987,100416.278662101,100.416278662101,571.5918112244483,0.0,0.013049309255484741,0.0
2800.0,394.0811455847255,6.878013510484575,100421.99292983368,100.42199292983368,569.8092018713601,0.0,0.01300861269497885,0.0
2800.0,394.65393794749406,6.888010623145163,100427.68937661983,100.42768937661984,568.0263641623924,0.0,0.012967910921160883,0.0
2800.0,395.22673031026255,6.898007735805751,100433.36800017655,100.43336800017654,566.2432987231408,0.0,0.012927203948313044,0.0
2800.0,395.79952267303105,6.908004848466339,100439.02879822718,100.43902879822718,564.4600061787138,0.0,0.012886491790706415,0.0
2800.0,396.3723150357995,6.918001961126927,100444.67176850134,100.44467176850134,562.6764871537783,0.0,0.012845774462602001,0.0
2800.0,396.94510739856804,6.9279990737875154,100450.29690873489,100.45029690873488,560.8927422724539,0.0,0.0128050519782483,0.0
2800.0,397.51789976133654,6.937996186448103,100455.9042166699,100.4559042166699,559.1087721584074,0.0,0.01276432435188349,0.0
2800.0,398.090692124105,6.947993299108691,100461.49369005469,100.4614936900547,557.3245774348245,0.0,0.01272359159773475,0.0
2800.0,398.66348448687353,6.95799041176928,100467.06532664382,100.46706532664382,555.5401587243252,0.0,0.012682853730016359,0.0
2800.0,399.236276849642,6.9679875244298675,100472.61912419807,100.47261912419808,553.7555166490368,0.0,0.012642110762931332,0.0
2800.0,399.8090692124105,6.977984637090455,100478.15508048443,100.47815508048443,551.9706518305869,0.0,0.012601362710671285,0.0
2800.0,400.381861575179,6.987981749751044,100483.67319327612,100.48367319327612,550.1855648900073,0.0,0.012560609587414236,0.0
2800.0,400.9546539379475,6.997978862411632,100489.17346035255,100.48917346035256,548.4002564478445,0.0,0.012519851407327115,0.0
2800.0,401.527446300716,7.0079759750722195,100494.65587949936,100.49465587949936,546.6147271240494,0.0,0.012479088184563256,0.0
2800.0,402.10023866348445,7.017973087732807,100500.12044850836,100.50012044850835,544.8289775380484,0.0,0.012438319933264027,0.0
2800.0,402.673031026253,7.027970200393396,100505.56716517756,100.50556716517757,543.0430083086725,0.0,0.01239754666755719,0.0
2800.0,403.2458233890215,7.037967313053984,100510.99602731116,100.51099602731117,541.2568200542016,0.0,0.012356768401557939,0.0
2800.0,403.81861575179,7.0479644257145715,100516.40703271955,100.51640703271956,539.4704133922663,0.0,0.012315985149366632,0.0
2800.0,404.3914081145585,7.05796153837516,100521.80017921928,100.52180017921928,537.6837889399981,0.0,0.012275196925072241,0.0
2800.0,404.964200477327,7.067958651035748,100527.17546463308,100.52717546463307,535.8969473138238,0.0,0.012234403742747655,0.0
2800.0,405.5369928400955,7.077955763696336,100532.53288678985,100.53253288678985,534.1098891296047,0.0,0.012193605616452831,0.0
2800.0,406.1097852028639,7.0879528763569235,100537.87244352461,100.5378724435246,532.3226150025602,0.0,0.012152802560233099,0.0
2800.0,406.68257756563247,7.097949989017512,100543.19413267857,100.54319413267858,530.5351255473153,0.0,0.0121119945881202,0.0
2800.0,407.25536992840097,7.1079471016781,100548.49795209907,100.54849795209907,528.747421377784,0.0,0.012071181714129652,0.0
2800.0,407.82816229116946,7.117944214338688,100553.78389963959,100.55378389963958,526.9595031072686,0.0,0.012030363952263,0.0
2800.0,408.40095465393796,7.127941326999276,100559.05197315972,100.55905197315971,525.1713713483834,0.0,0.011989541316506093,0.0
2800.0,408.97374701670645,7.137938439659864,100564.3021705252,100.56430217052521,523.383026713087,0.0,0.011948713820829801,0.0
2800.0,409.54653937947495,7.147935552320452,100569.53448960789,100.56953448960789,521.5944698126318,0.0,0.011907881479188878,0.0
2800.0,410.11933174224345,7.157932664981041,100574.74892828574,100.57474892828574,519.8057012575822,0.0,0.011867044305522366,0.0
2800.0,410.69212410501194,7.167929777641628,100579.94548444283,100.57994548444283,518.01672165775,0.0,0.011826202313752131,0.0
2800.0,411.26491646778044,7.177926890302216,100585.1241559693,100.5851241559693,516.2275316223086,0.0,0.011785355517785454,0.0
