rpm,iteration,pressure_residual,p_start_pa,p_end_pa
7400.0,4,0.007682126438224727,93213.54139033888,92497.4631796236
7400.0,5,0.004653318444307515,92497.4631796236,92067.04302815821
7400.0,6,0.0028480210225000015,92067.04302815821,91804.8341541346
7400.0,7,0.0017534406106479673,91804.8341541346,91643.85982967494
7400.0,8,0.001083317822596054,91643.85982967494,91544.58040298996
7400.0,9,0.0006707103489885013,91544.58040298996,91483.18050551986
7400.0,10,0.0004157877722998614,91483.18050551986,91445.14291769457
7400.0,11,0.00025795912316908733,91445.14291769457,91421.55380880945
7400.0,12,0.00016011843424687378,91421.55380880945,91406.91553275716
7400.0,13,9.941741090068366e-05,91406.91553275716,91397.82809387648
7500.0,1,0.046967472186586645,101325.0,96566.02088069411
7500.0,2,0.023299620561730107,96566.02088069411,94316.06923501783
7500.0,3,0.013437072414650964,94316.06923501783,93048.73738284166
7500.0,4,0.008076136282183555,93048.73738284166,92297.26309885272
7500.0,5,0.0049490859850688075,92297.26309885272,91840.47600758998
7500.0,6,0.003064700312480059,91840.47600758998,91559.0124720712
7500.0,7,0.0019092642584455837,91559.0124720712,91384.2021220197
7500.0,8,0.001193724894862365,91384.2021220197,91275.11452494952
7500.0,9,0.0007479845259490551,91275.11452494952,91206.84215168063
7500.0,10,0.0004693175255784935,91206.84215168063,91164.03718220617
7500.0,11,0.0002947167407566628,91164.03718220617,91137.16961429361
7500.0,12,0.00018516969501204187,91137.16961429361,91120.29377239187
7500.0,13,0.0001163796712799522,91120.29377239187,91109.68922255571
7500.0,14,7.315995632148192e-05,91109.68922255571,91103.02364167172
7600.0,1,0.04761557827224896,101325.0,96500.35153156437
7600.0,2,0.02394658185550825,96500.35153156437,94189.49796452845
7600.0,3,0.013972509850545505,94189.49796452845,92873.43427640114
7600.0,4,0.008494499637282514,92873.43427640114,92084.52092262707
7600.0,5,0.005265365260552098,92084.52092262707,91599.66228512648
7600.0,6,0.0032983665136229407,91599.66228512648,91297.53302638605
7600.0,7,0.002078879206479158,91297.53302638605,91107.73648337465
7600.0,8,0.0013151088186860419,91107.73648337465,90987.91989567484
7600.0,9,0.0008338342545604394,90987.91989567484,90912.05105131463
7600.0,10,0.0005294341177066684,90912.05105131463,90863.91910977737
7600.0,11,0.00033645720422839084,90863.91910977737,90833.34728958846
7600.0,12,0.000213939600008481,90833.34728958846,90813.9144396019
7600.0,13,0.00013608386874711822,90813.9144396019,90801.55613078889
7600.0,14,8.658045785638453e-05,90801.55613078889,90793.69449048501
7700.0,1,0.048490250429443785,101325.0,96411.72537523661
7700.0,2,0.024750057328971738,96411.72537523661,94025.52964501442
7700.0,3,0.01462370783744884,94025.52964501442,92650.52777022435
7700.0,4,0.008999790441105528,92650.52777022435,91816.6924360345
7700.0,5,0.005647133916176766,91816.6924360345,91298.1912781078
7700.0,6,0.0035812706207716738,91298.1912781078,90971.22774795392
7700.0,7,0.002285336531560885,90971.22774795392,90763.32787786057
7700.0,8,0.0014638888158790746,90763.32787786057,90630.46045728821
7700.0,9,0.0009399155101370238,90630.46045728821,90545.27548181354
7700.0,10,0.0006043855194735946,90545.27548181354,90490.55122845559
7700.0,11,0.00038899929319966264,90490.55122845559,90455.35046798647
7700.0,12,0.00025052158986269257,90455.35046798647,90432.68944977564
7700.0,13,0.00016140208897075584,90432.68944977564,90418.0934247872
7700.0,14,0.00010401136922006152,90418.0934247872,90408.68891508783
7700.0,15,6.703810372529244e-05,90408.68891508783,90402.62808802267
7800.0,1,0.04899628263527434,101325.0,96360.45166198083
7800.0,2,0.02530644357008695,96360.45166198083,93921.91132960882
7800.0,3,0.015104029677461368,93921.91132960882,92503.31199352251
7800.0,4,0.009387317880366529,92503.31199352251,91634.9539988526
7800.0,5,0.005948504804288638,91634.9539988526,91089.86303474965
7800.0,6,0.003809918446796882,91089.86303474965,90742.81808525736
7800.0,7,0.002455635322070084,90742.81808525736,90519.98681594302
7800.0,8,0.0015888847338102468,90519.98681594302,90376.16099078646
7800.0,9,0.0010305632816505184,90376.16099078646,90283.02263773282
7800.0,10,0.0006694635600385462,90283.02263773282,90222.58144398672
7800.0,11,0.0004353203200548235,90222.58144398672,90183.30572095636
7800.0,12,0.000283248794550818,90183.30572095636,90157.76140832229
7800.0,13,0.00018437692310005458,90157.76140832229,90141.13839768023
7800.0,14,0.00012004979041789401,90141.13839768023,90130.31697290756
7800.0,15,7.817931051465275e-05,90130.31697290756,90123.27064687015
7900.0,1,0.049610981018459524,101325.0,96298.16734830459
7900.0,2,0.02593869385191357,96298.16734830459,93800.31866695658
7900.0,3,0.015642278974764477,93800.31866695658,92333.06791444623
7900.0,4,0.009820128165097914,92333.06791444623,91426.34535364968
7900.0,5,0.0062855170591372906,91426.34535364968,90851.68350027474
7900.0,6,0.004066591793403434,90851.68350027474,90482.22678973564
7900.0,7,0.00264785913948612,90482.22678973564,90242.64259856938
7900.0,8,0.0017309090381361159,90242.64259856938,90086.44079287023
7900.0,9,0.0011343273914536153,90086.44079287023,89984.25327548031
7900.0,10,0.0007445581469105112,89984.25327548031,89917.2547666104
7900.0,11,0.0004892259235734114,89917.2547666104,89873.26491460201
7900.0,12,0.00032167237960093327,89873.26491460201,89844.35516761443
7900.0,13,0.00021159720010086535,89844.35516761443,89825.34435361609
7900.0,14,0.00013922966201661383,89825.34435361609,89812.83800128121
7900.0,15,9.162967114251437e-05,89812.83800128121,89804.60848047078
8000.0,1,0.05050374970959811,101325.0,96207.70756067497
8000.0,2,0.02676626503278703,96207.70756067497,93632.58656190908
8000.0,3,0.016326418841885793,93632.58656190908,92103.90173645022
8000.0,4,0.010363445762830353,92103.90173645022,91149.38794625946
8000.0,5,0.006706556346795463,91149.38794625946,90538.08944002195
8000.0,6,0.004387117918246275,90538.08944002195,90140.88816555585
8000.0,7,0.002888461914826681,90140.88816555585,89880.51964312099
8000.0,8,0.0019094325989089307,89880.51964312099,89708.89884890754
8000.0,9,0.0012654920392165994,89708.89884890754,89595.37295156736
8000.0,10,0.0008401145083140108,89595.37295156736,89520.10257887295
8000.0,11,0.0005583301785720478,89520.10257887295,89470.1208040143
8000.0,12,0.00037132601541060037,89470.1208040143,89436.89822055784
8000.0,13,0.0002470731711543093,89436.89822055784,89414.80076249628
8000.0,14,0.0001644493809025211,89414.80076249628,89400.09655386736
8000.0,15,0.00010947865482607326,89400.09655386736,89390.30915155532
8000.0,16,7.289316949706261e-05,89390.30915155532,89383.79320859895
